country;iso3;date;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_open;ECO_price_high;ECO_price_low;ECO_price_close;EMO_Sentiment_x;EMO_Sentiment_stderr_x;EMO_VAD_V_x;EMO_VAD_A_x;EMO_VAD_D_x;EMO_VAD_V_stderr_x;EMO_VAD_A_stderr_x;EMO_VAD_D_stderr_x;EMO_Big5_O_x;EMO_Big5_C_x;EMO_Big5_E_x;EMO_Big5_A_x;EMO_Big5_N_x;EMO_Big5_O_stderr_x;EMO_Big5_C_stderr_x;EMO_Big5_E_stderr_x;EMO_Big5_A_stderr_x;EMO_Big5_N_stderr_x;EMO_Sentiment_y;EMO_Sentiment_stderr_y;EMO_VAD_V_y;EMO_VAD_A_y;EMO_VAD_D_y;EMO_VAD_V_stderr_y;EMO_VAD_A_stderr_y;EMO_VAD_D_stderr_y;EMO_Big5_O_y;EMO_Big5_C_y;EMO_Big5_E_y;EMO_Big5_A_y;EMO_Big5_N_y;EMO_Big5_O_stderr_y;EMO_Big5_C_stderr_y;EMO_Big5_E_stderr_y;EMO_Big5_A_stderr_y;EMO_Big5_N_stderr_y;EMO_Sentiment_x;EMO_Sentiment_stderr_x;EMO_VAD_V_x;EMO_VAD_A_x;EMO_VAD_D_x;EMO_VAD_V_stderr_x;EMO_VAD_A_stderr_x;EMO_VAD_D_stderr_x;EMO_Big5_O_x;EMO_Big5_C_x;EMO_Big5_E_x;EMO_Big5_A_x;EMO_Big5_N_x;EMO_Big5_O_stderr_x;EMO_Big5_C_stderr_x;EMO_Big5_E_stderr_x;EMO_Big5_A_stderr_x;EMO_Big5_N_stderr_x;EMO_Sentiment_y;EMO_Sentiment_stderr_y;EMO_VAD_V_y;EMO_VAD_A_y;EMO_VAD_D_y;EMO_VAD_V_stderr_y;EMO_VAD_A_stderr_y;EMO_VAD_D_stderr_y;EMO_Big5_O_y;EMO_Big5_C_y;EMO_Big5_E_y;EMO_Big5_A_y;EMO_Big5_N_y;EMO_Big5_O_stderr_y;EMO_Big5_C_stderr_y;EMO_Big5_E_stderr_y;EMO_Big5_A_stderr_y;EMO_Big5_N_stderr_y
Afghanistan;AFG;2020-02-02;0;0;0;;;;;-0.06200077669902905;0.0252794645845272;5.2042102182025705;5.21784596319923;4.31602359460167;0.03671086511692066;0.025641158056807167;0.02009381508846921;-0.002398946794871795;-0.0020046040293040294;-0.0301515410191;0.00014335256410256391;0.0704101107600731;0.0007508017521997383;0.0006446472744593192;0.0016496055375090331;0.0005337701285567573;0.001629259024811758;-0.06200077669902905;0.0252794645845272;5.2042102182025705;5.21784596319923;4.31602359460167;0.03671086511692066;0.025641158056807167;0.02009381508846921;-0.002398946794871795;-0.0020046040293040294;-0.030151541019099996;0.00014335256410256391;0.0704101107600731;0.0007508017521997383;0.0006446472744593192;0.0016496055375090331;0.0005337701285567573;0.001629259024811758;-0.06200077669902905;0.0252794645845272;5.2042102182025705;5.21784596319923;4.31602359460167;0.03671086511692066;0.025641158056807167;0.02009381508846921;-0.002398946794871795;-0.0020046040293040294;-0.0301515410191;0.00014335256410256391;0.0704101107600731;0.0007508017521997383;0.0006446472744593192;0.0016496055375090331;0.0005337701285567573;0.001629259024811758;-0.06200077669902905;0.025279464584527202;5.20421021820257;5.21784596319923;4.31602359460167;0.03671086511692066;0.025641158056807167;0.02009381508846921;-0.002398946794871795;-0.0020046040293040294;-0.030151541019099996;0.0001433525641025639;0.0704101107600731;0.0007508017521997383;0.0006446472744593193;0.0016496055375090331;0.0005337701285567573;0.001629259024811758
Afghanistan;AFG;2020-02-03;0;0;0;;;;;-0.08688470873786408;0.027587259937934167;5.214932602079566;5.214076529387589;4.310106616539903;0.03875187497211618;0.02811161045256201;0.023690750406085488;-0.0002636109154929578;-0.00017330017605633803;-0.034023686535881954;-0.00023864753521126767;0.07567414205693086;0.0003456121582978133;0.00016125831651863805;0.0018839433232570536;0.00046838731630436525;0.001662716001420997;-0.08688470873786408;0.027587259937934167;5.214932602079566;5.214076529387589;4.310106616539903;0.03875187497211618;0.02811161045256201;0.023690750406085488;-0.0002636109154929578;-0.00017330017605633803;-0.034023686535881954;-0.00023864753521126767;0.07567414205693086;0.0003456121582978133;0.00016125831651863805;0.0018839433232570536;0.00046838731630436525;0.001662716001420997;-0.08688470873786408;0.027587259937934167;5.214932602079566;5.214076529387589;4.310106616539903;0.038751874972116185;0.028111610452562014;0.023690750406085488;-0.0002636109154929578;-0.00017330017605633803;-0.034023686535881954;-0.00023864753521126767;0.07567414205693086;0.0003456121582978133;0.00016125831651863805;0.0018839433232570538;0.00046838731630436525;0.001662716001420997;-0.08688470873786408;0.027587259937934167;5.214932602079567;5.214076529387589;4.310106616539903;0.03875187497211619;0.028111610452562018;0.023690750406085488;-0.0002636109154929578;-0.00017330017605633803;-0.034023686535881954;-0.0002386475352112677;0.07567414205693086;0.0003456121582978133;0.00016125831651863805;0.001883943323257054;0.00046838731630436525;0.001662716001420997
Afghanistan;AFG;2020-02-04;0;0;0;;;;;-0.16208501440922188;0.030397229076961168;5.194407315410549;5.1705684626973465;4.345144898423393;0.0415301923064212;0.029171389371304993;0.024044599508231616;-0.0018006690140845074;-0.0010510780125195618;-0.028138651349765214;-0.00037064788732394375;0.07046437274785072;0.0006243486497236755;0.0004762634487566335;0.0017747121361494317;0.00044861638146662683;0.0017595247219034415;-0.16208501440922188;0.030397229076961168;5.194407315410549;5.1705684626973465;4.345144898423393;0.0415301923064212;0.029171389371304993;0.024044599508231616;-0.0018006690140845074;-0.0010510780125195618;-0.028138651349765214;-0.00037064788732394375;0.07046437274785072;0.0006243486497236755;0.0004762634487566335;0.0017747121361494317;0.0004486163814666268;0.0017595247219034415;-0.16208501440922188;0.030397229076961168;5.194407315410549;5.1705684626973465;4.345144898423393;0.0415301923064212;0.029171389371304993;0.024044599508231616;-0.0018006690140845074;-0.0010510780125195618;-0.028138651349765214;-0.00037064788732394375;0.07046437274785072;0.0006243486497236755;0.0004762634487566335;0.0017747121361494317;0.00044861638146662683;0.0017595247219034415;-0.16208501440922188;0.030397229076961168;5.19440731541055;5.170568462697347;4.345144898423393;0.0415301923064212;0.029171389371304993;0.024044599508231616;-0.0018006690140845072;-0.0010510780125195618;-0.028138651349765214;-0.00037064788732394375;0.07046437274785072;0.0006243486497236755;0.00047626344875663346;0.0017747121361494317;0.00044861638146662694;0.0017595247219034415
Afghanistan;AFG;2020-02-05;0;0;0;;;;;0.017737460317460305;0.03268528456499986;5.365198635835154;5.24599733448198;4.3398762240319435;0.04927080196650607;0.03344966090717524;0.0275919041081462;-0.0011256168224299066;-0.0008220528296988577;-0.02586600630841121;0.00015689096573208715;0.07204516482683987;0.0007379880422114533;0.0005692357241871544;0.002193753249467053;0.0004093588317951077;0.002143153044121153;0.017737460317460305;0.03268528456499986;5.365198635835154;5.24599733448198;4.339876224031944;0.049270801966506066;0.03344966090717524;0.0275919041081462;-0.0011256168224299066;-0.0008220528296988577;-0.02586600630841121;0.00015689096573208715;0.07204516482683987;0.0007379880422114533;0.0005692357241871544;0.002193753249467053;0.0004093588317951077;0.002143153044121153;0.017737460317460305;0.03268528456499986;5.365198635835154;5.24599733448198;4.3398762240319435;0.04927080196650607;0.03344966090717524;0.027591904108146197;-0.0011256168224299066;-0.0008220528296988577;-0.02586600630841121;0.00015689096573208715;0.07204516482683987;0.0007379880422114533;0.0005692357241871544;0.002193753249467053;0.0004093588317951077;0.002143153044121153;0.017737460317460305;0.03268528456499986;5.365198635835153;5.24599733448198;4.339876224031943;0.049270801966506066;0.03344966090717524;0.027591904108146194;-0.0011256168224299066;-0.0008220528296988578;-0.025866006308411207;0.00015689096573208715;0.07204516482683986;0.0007379880422114533;0.0005692357241871545;0.0021937532494670535;0.00040935883179510764;0.002143153044121153
Afghanistan;AFG;2020-02-06;0;0;0;;;;;-0.18116508474576284;0.03145507663810285;5.0362107289854965;5.1323669626345065;4.35323300395759;0.05188805514032285;0.036581627997886536;0.024682457800141683;-0.0009949150943396226;-0.0010898419811320754;-0.02901629296383645;0.0001307528301886791;0.07528322608123017;0.0005784120453915528;0.0005463479214995998;0.0021826819506839067;0.000605997582560024;0.0019762880476115246;-0.18116508474576284;0.03145507663810285;5.0362107289854965;5.1323669626345065;4.35323300395759;0.05188805514032285;0.036581627997886536;0.024682457800141683;-0.0009949150943396226;-0.0010898419811320754;-0.02901629296383645;0.0001307528301886791;0.07528322608123017;0.0005784120453915528;0.0005463479214995998;0.0021826819506839067;0.000605997582560024;0.0019762880476115246;-0.18116508474576284;0.03145507663810285;5.0362107289854965;5.1323669626345065;4.35323300395759;0.05188805514032285;0.036581627997886536;0.024682457800141683;-0.0009949150943396226;-0.0010898419811320754;-0.02901629296383645;0.0001307528301886791;0.07528322608123017;0.0005784120453915528;0.0005463479214995998;0.0021826819506839067;0.000605997582560024;0.0019762880476115246;-0.18116508474576284;0.03145507663810285;5.0362107289854965;5.1323669626345065;4.35323300395759;0.05188805514032285;0.03658162799788654;0.024682457800141683;-0.0009949150943396228;-0.0010898419811320754;-0.02901629296383645;0.0001307528301886791;0.07528322608123017;0.0005784120453915528;0.0005463479214995998;0.0021826819506839063;0.000605997582560024;0.0019762880476115246
Afghanistan;AFG;2020-02-07;0;0;0;;;;;-0.17512573099415218;0.03059373938494617;5.14060403810404;5.179742275908942;4.355486228819557;0.04435197443862921;0.030052290232075143;0.024969211515723903;-0.001393822448979592;-0.0005502163265306122;-0.025618180612244863;-0.00036857047619047657;0.07089242115867124;0.0005872129007992721;0.0006801814890011615;0.0023082892340889;0.0007705509305653232;0.002324960359766326;-0.17512573099415218;0.03059373938494617;5.14060403810404;5.179742275908942;4.355486228819557;0.04435197443862921;0.030052290232075143;0.024969211515723903;-0.001393822448979592;-0.0005502163265306122;-0.025618180612244863;-0.00036857047619047657;0.07089242115867124;0.0005872129007992721;0.0006801814890011615;0.0023082892340889;0.0007705509305653232;0.002324960359766326;-0.17512573099415218;0.03059373938494617;5.14060403810404;5.179742275908942;4.355486228819557;0.04435197443862921;0.030052290232075143;0.024969211515723903;-0.001393822448979592;-0.0005502163265306122;-0.025618180612244863;-0.00036857047619047657;0.07089242115867124;0.0005872129007992721;0.0006801814890011615;0.0023082892340889;0.0007705509305653232;0.002324960359766326;-0.17512573099415218;0.030593739384946167;5.14060403810404;5.179742275908942;4.355486228819557;0.04435197443862921;0.030052290232075146;0.024969211515723903;-0.0013938224489795919;-0.0005502163265306122;-0.025618180612244863;-0.00036857047619047657;0.07089242115867124;0.0005872129007992721;0.0006801814890011615;0.0023082892340889;0.0007705509305653232;0.002324960359766326
Afghanistan;AFG;2020-02-08;0;0;0;;;;;-0.05610521978021977;0.02959043869991324;5.003361720176378;5.1445530547039215;4.336019613448488;0.05292457744239675;0.032722437934071195;0.025598591087964702;-0.001809454183266932;-0.0006814362549800798;-0.019299692297476755;-0.0007825883134130147;0.07222742496363749;0.0006160061122119162;0.0005831293258591727;0.0020202892593535315;0.0008037703210559683;0.002060415660672318;-0.05610521978021977;0.02959043869991324;5.003361720176378;5.1445530547039215;4.336019613448488;0.05292457744239675;0.032722437934071195;0.025598591087964702;-0.001809454183266932;-0.0006814362549800798;-0.019299692297476755;-0.0007825883134130147;0.07222742496363749;0.0006160061122119162;0.0005831293258591727;0.0020202892593535315;0.0008037703210559683;0.002060415660672318;-0.05610521978021977;0.02959043869991324;5.003361720176378;5.1445530547039215;4.336019613448488;0.05292457744239675;0.032722437934071195;0.025598591087964702;-0.001809454183266932;-0.0006814362549800798;-0.019299692297476755;-0.0007825883134130148;0.07222742496363749;0.0006160061122119162;0.0005831293258591727;0.0020202892593535315;0.0008037703210559683;0.002060415660672318;-0.05610521978021977;0.02959043869991324;5.003361720176378;5.1445530547039215;4.336019613448488;0.05292457744239675;0.032722437934071195;0.025598591087964705;-0.0018094541832669318;-0.0006814362549800797;-0.019299692297476755;-0.0007825883134130149;0.07222742496363749;0.0006160061122119163;0.0005831293258591728;0.0020202892593535315;0.0008037703210559683;0.002060415660672318
Afghanistan;AFG;2020-02-09;0;0;0;;;;;-0.0580604838709678;0.02702528533366973;5.263489868088018;5.300766280318718;4.311051814629623;0.04745928644939983;0.03317576329125587;0.023415463999130987;-0.0014776210045662102;-0.0011268797564687974;-0.026659748858447463;-3.295768645357695e-05;0.07346865163775118;0.0007004365587234513;0.0005312333491454447;0.002274613613413541;0.0007416164358288071;0.00218578789453902;-0.0580604838709678;0.02702528533366973;5.263489868088018;5.300766280318718;4.311051814629623;0.04745928644939983;0.03317576329125587;0.023415463999130987;-0.0014776210045662102;-0.0011268797564687974;-0.026659748858447463;-3.295768645357695e-05;0.07346865163775118;0.0007004365587234513;0.0005312333491454447;0.002274613613413541;0.0007416164358288071;0.00218578789453902;-0.0580604838709678;0.02702528533366973;5.263489868088019;5.300766280318718;4.311051814629623;0.04745928644939983;0.03317576329125587;0.023415463999130987;-0.0014776210045662102;-0.0011268797564687974;-0.026659748858447463;-3.295768645357695e-05;0.07346865163775118;0.0007004365587234513;0.0005312333491454447;0.002274613613413541;0.0007416164358288071;0.00218578789453902;-0.0580604838709678;0.027025285333669734;5.26348986808802;5.300766280318718;4.311051814629623;0.047459286449399826;0.03317576329125587;0.023415463999130987;-0.0014776210045662102;-0.0011268797564687974;-0.026659748858447463;-3.295768645357695e-05;0.07346865163775117;0.0007004365587234513;0.0005312333491454447;0.0022746136134135413;0.0007416164358288071;0.00218578789453902
Afghanistan;AFG;2020-02-10;0;0;0;;;;;-0.032145955882352945;0.033320364144120006;5.3886772126407605;5.287859824878057;4.265150237590341;0.05116751753872791;0.036508311531174086;0.02413003862395479;-0.0025037107558139537;0.0005406259689922479;-0.02401064147286824;-0.0006791962209302327;0.0739530875757708;0.0009712521353936293;0.0011677478326136926;0.0024989504283931853;0.0009662815595421784;0.002449696447066441;-0.032145955882352945;0.033320364144120006;5.3886772126407605;5.287859824878057;4.265150237590341;0.05116751753872791;0.036508311531174086;0.02413003862395479;-0.0025037107558139537;0.0005406259689922479;-0.02401064147286824;-0.0006791962209302327;0.0739530875757708;0.0009712521353936293;0.0011677478326136926;0.0024989504283931853;0.0009662815595421784;0.002449696447066441;-0.032145955882352945;0.033320364144120006;5.3886772126407605;5.287859824878057;4.265150237590341;0.05116751753872791;0.036508311531174086;0.02413003862395479;-0.0025037107558139537;0.0005406259689922479;-0.02401064147286824;-0.0006791962209302327;0.0739530875757708;0.0009712521353936293;0.0011677478326136926;0.0024989504283931853;0.0009662815595421784;0.002449696447066441;-0.032145955882352945;0.033320364144120006;5.3886772126407605;5.287859824878056;4.265150237590341;0.05116751753872791;0.036508311531174086;0.02413003862395479;-0.0025037107558139537;0.0005406259689922479;-0.02401064147286824;-0.0006791962209302327;0.0739530875757708;0.0009712521353936292;0.0011677478326136924;0.0024989504283931853;0.0009662815595421785;0.0024496964470664406
Afghanistan;AFG;2020-02-11;0;0;0;;;;;-0.09093443223443218;0.03187382034023315;5.247445057374861;5.2158745748251585;4.268579154853503;0.04516099985917224;0.032080173522714035;0.02498609750005219;-0.0013138561759729276;-0.0011193756345177664;-0.027490532656514376;0.00025476649746192893;0.07562900579664053;0.0006064836846848487;0.0005568816355089615;0.002442356525603611;0.0006185451886811921;0.0020683861060495773;-0.09093443223443218;0.03187382034023315;5.247445057374861;5.215874574825158;4.268579154853503;0.04516099985917224;0.032080173522714035;0.02498609750005219;-0.0013138561759729276;-0.0011193756345177664;-0.027490532656514376;0.00025476649746192893;0.07562900579664053;0.0006064836846848487;0.0005568816355089615;0.002442356525603611;0.0006185451886811921;0.0020683861060495773;-0.09093443223443218;0.03187382034023315;5.247445057374861;5.215874574825157;4.268579154853503;0.045160999859172234;0.032080173522714035;0.02498609750005219;-0.0013138561759729276;-0.0011193756345177664;-0.027490532656514376;0.00025476649746192893;0.07562900579664053;0.0006064836846848487;0.0005568816355089615;0.0024423565256036107;0.0006185451886811921;0.0020683861060495773;-0.09093443223443218;0.03187382034023315;5.247445057374861;5.215874574825156;4.268579154853503;0.04516099985917223;0.03208017352271404;0.02498609750005219;-0.0013138561759729274;-0.0011193756345177664;-0.027490532656514376;0.00025476649746192893;0.07562900579664053;0.0006064836846848487;0.0005568816355089615;0.0024423565256036102;0.0006185451886811921;0.0020683861060495773
Afghanistan;AFG;2020-02-12;0;0;0;;;;;-0.03941155555555555;0.0368645344712887;5.297260411540278;5.241406821055052;4.294471723581238;0.0559940528936622;0.038173909686344536;0.02862857940342397;-0.001969109489051095;-0.0009162846715328466;-0.020591447080291984;-0.0005349063260340635;0.06796984180859693;0.0009839055083269454;0.000746883226832921;0.002744643966986768;0.0009856805221598154;0.0030228395984716024;-0.03941155555555555;0.0368645344712887;5.297260411540278;5.241406821055052;4.294471723581238;0.0559940528936622;0.038173909686344536;0.02862857940342397;-0.001969109489051095;-0.0009162846715328466;-0.020591447080291984;-0.0005349063260340635;0.06796984180859693;0.0009839055083269454;0.000746883226832921;0.0027446439669867677;0.0009856805221598154;0.0030228395984716024;-0.03941155555555555;0.0368645344712887;5.297260411540278;5.241406821055052;4.294471723581238;0.0559940528936622;0.038173909686344536;0.02862857940342397;-0.001969109489051095;-0.0009162846715328466;-0.020591447080291984;-0.0005349063260340635;0.06796984180859693;0.0009839055083269454;0.000746883226832921;0.0027446439669867673;0.0009856805221598154;0.0030228395984716024;-0.03941155555555555;0.0368645344712887;5.297260411540277;5.241406821055052;4.294471723581238;0.055994052893662195;0.038173909686344536;0.02862857940342397;-0.001969109489051095;-0.0009162846715328468;-0.020591447080291984;-0.0005349063260340635;0.06796984180859693;0.0009839055083269454;0.000746883226832921;0.002744643966986767;0.0009856805221598154;0.0030228395984716024
Afghanistan;AFG;2020-02-13;0;0;0;;;;;-0.19352510822510827;0.03596378337378072;5.326845697297872;5.272752371541504;4.315555542102821;0.05620263200313369;0.038619303166732635;0.03219506412064453;-0.005634756756756757;-0.005652587837837837;-0.026072528112934392;-0.003999883445945947;0.07204646332293836;0.0012430201266165786;0.0012949427594034302;0.002783370729937497;0.0013483885724120599;0.002913698808389716;-0.19352510822510827;0.03596378337378072;5.326845697297872;5.272752371541504;4.315555542102821;0.05620263200313369;0.038619303166732635;0.03219506412064453;-0.005634756756756757;-0.005652587837837837;-0.026072528112934392;-0.003999883445945947;0.07204646332293836;0.0012430201266165786;0.0012949427594034302;0.002783370729937497;0.0013483885724120599;0.002913698808389716;-0.19352510822510827;0.03596378337378072;5.326845697297872;5.272752371541504;4.315555542102821;0.05620263200313369;0.038619303166732635;0.03219506412064453;-0.0056347567567567565;-0.005652587837837837;-0.026072528112934392;-0.003999883445945947;0.07204646332293836;0.0012430201266165786;0.0012949427594034302;0.002783370729937497;0.0013483885724120599;0.002913698808389716;-0.19352510822510827;0.03596378337378072;5.3268456972978715;5.272752371541504;4.315555542102821;0.05620263200313369;0.03861930316673264;0.03219506412064453;-0.005634756756756756;-0.005652587837837837;-0.026072528112934392;-0.003999883445945947;0.07204646332293836;0.0012430201266165784;0.0012949427594034302;0.002783370729937497;0.0013483885724120599;0.0029136988083897156
